0.4,0.4,0.6666666666666666,0.4,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.4,0.8571428571428571,0.4,0.6666666666666666,0.4,0.6666666666666666,0.5714285714285715
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.5714285714285715,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.5714285714285715,0.6666666666666666
0.6,0.6666666666666666,0.6,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.6,0.6666666666666666,0.6,0.6666666666666666
0.28571428571428575,0.6666666666666666,0.28571428571428575,0.6666666666666666,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.6666666666666666,0.28571428571428575,0.6666666666666666,0.28571428571428575,0.6666666666666666
1.0,0.8,1.0,0.8,0.8,0.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8
0.5,0.8,0.5,0.8,0.8,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.8,0.8
0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.8
0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.8,0.8,0.5,0.8,0.5,1.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.8
0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8
0.0,0.8,0.0,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.8
0.7499999999999999,0.6,1.0,0.6,0.6,0.6666666666666666,0.8,0.8571428571428571,0.8,0.5,1.0,0.6,1.0,0.7499999999999999
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6666666666666666,0.7692307692307692,0.923076923076923,0.8,0.6666666666666666,0.8,0.8,0.8,0.7499999999999999,0.8,0.7499999999999999,0.7692307692307692,0.7499999999999999,0.923076923076923
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666
0.7311827956989246,0.6551724137931034,0.5797101449275363,0.6551724137931034,0.7358490566037735,0.5714285714285715,0.611111111111111,0.7526881720430108,0.7378640776699028,0.6551724137931034,0.5797101449275363,0.6551724137931034,0.5797101449275363,0.6506024096385543
0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735
0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735
0.5818181818181819,0.7358490566037735,0.5818181818181819,0.7358490566037735,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.7358490566037735,0.5818181818181819,0.7358490566037735,0.5818181818181819,0.7358490566037735
0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735
0.7499999999999999,0.5714285714285715,0.6,0.5714285714285715,0.6,0.5714285714285715,0.6666666666666666,0.6666666666666666,0.6,0.5714285714285715,0.7499999999999999,0.5714285714285715,0.5714285714285715,0.8
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.7796610169491525,0.4736842105263159,0.7179487179487181,0.7164179104477612,0.7164179104477612,0.679245283018868,0.7368421052631579,0.7931034482758621,0.7164179104477612,0.4736842105263159,0.7179487179487181,0.4736842105263159,0.7179487179487181,0.6
