0.8,0.8,0.8,0.8,0.5454545454545454,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9302325581395349,0.787878787878788,1.0,0.787878787878788,0.5882352941176471,0.8571428571428571,0.9743589743589743,0.9743589743589743,0.787878787878788,0.787878787878788,1.0,0.787878787878788,1.0,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6060606060606061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6060606060606061,1.0,0.6060606060606061,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9302325581395349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9302325581395349,1.0,0.9302325581395349,1.0
0.8571428571428572,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.5789473684210525,0.8421052631578948,0.8421052631578948,0.888888888888889,0.8108108108108109,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.5306122448979591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210525,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210525,0.0
0.1739130434782609,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.09523809523809523,0.65
0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.6557377049180327,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0
0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6557377049180327,0.0,0.0,0.0,0.6557377049180327,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.0
0.6557377049180327,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0
