0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,336,2,0.6666666666666666,0.3333333333333333,15,0.14285714285714285,0.047619047619047616,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,5,0.4166666666666667,0.08333333333333333,0,0,0,0,0,0
0,16,0.0,16,128,1,1.0,1.0,4,0.375,0.125,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,224,1,1.0,1.0,2,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,7,0.25,0.08333333333333333,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,4,0.5,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,176,1,1.0,1.0,4,0.5454545454545454,0.09090909090909091,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,2,0.6,0.4,0,0,0,0,0,0
0,16,0.0,16,224,1,1.0,1.0,3,0.5,0.14285714285714285,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,208,1,1.0,1.0,4,0.6153846153846154,0.07692307692307693,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,176,1,1.0,1.0,2,0.9090909090909091,0.09090909090909091,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,864,1,1.0,1.0,7,0.4074074074074074,0.018518518518518517,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,2,0.75,0.25,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,3,0.5,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,3,0.5,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,144,1,1.0,1.0,4,0.5555555555555556,0.1111111111111111,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,288,1,1.0,1.0,2,0.7222222222222222,0.2777777777777778,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,2,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,4,0.25,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,5,0.5,0.08333333333333333,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,3,0.5,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,3,0.6666666666666666,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,5,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,192,1,1.0,1.0,7,0.25,0.08333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,144,1,1.0,1.0,7,0.2222222222222222,0.1111111111111111,0,0,0,0,0,0
0,16,0.0,16,240,1,1.0,1.0,7,0.26666666666666666,0.06666666666666667,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,3,0.5,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,2,0.6,0.4,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,2,0.75,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,2,0.75,0.25,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,2,0.8,0.2,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,3,0.42857142857142855,0.2857142857142857,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,128,1,1.0,1.0,4,0.375,0.125,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,2,0.6,0.4,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,5,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,4,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,2,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,224,1,1.0,1.0,5,0.42857142857142855,0.07142857142857142,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,3,0.6666666666666666,0.16666666666666666,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,2,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,144,1,1.0,1.0,4,0.4444444444444444,0.1111111111111111,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,6,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,3,0.5,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,2,0.75,0.25,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,208,1,1.0,1.0,4,0.3076923076923077,0.15384615384615385,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,144,1,1.0,1.0,2,0.7777777777777778,0.2222222222222222,0,0,0,0,0,0
0,16,0.0,16,208,1,1.0,1.0,2,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,112,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,2,0.75,0.25,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,2,0.8,0.2,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,64,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,80,1,1.0,1.0,3,0.6,0.2,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
0,16,0.0,16,96,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,48,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
0,16,0.0,16,32,1,1.0,1.0,2,0.5,0.5,0,0,0,0,0,0
